TRADEDATE,SECID,SHORTNAME,COUPON_TYPE,PLOT_GROUP,PRICE_FOR_ANALYSIS,YIELD_FOR_ANALYSIS,RATE_FOR_ANALYSIS,YEARS_TO_MATURITY,DURATION,VALUE
2024-01-29,SU26238RMFS4,ОФЗ 26238,fixed,long,66.608,11.95,11.95,17.29226557152635,3092.0,444222603.17
2024-01-30,SU26238RMFS4,ОФЗ 26238,fixed,long,66.502,11.98,11.98,17.28952772073922,3088.0,357971117.31
2024-01-31,SU26238RMFS4,ОФЗ 26238,fixed,long,66.494,11.98,11.98,17.286789869952088,3087.0,616026921.33
2024-02-01,SU26238RMFS4,ОФЗ 26238,fixed,long,66.374,12.0,12.0,17.284052019164957,3083.0,329864912.07
2024-02-02,SU26238RMFS4,ОФЗ 26238,fixed,long,66.104,12.06,12.06,17.281314168377822,3073.0,663789007.84
2024-02-05,SU26238RMFS4,ОФЗ 26238,fixed,long,66.066,12.06,12.06,17.27310061601643,3072.0,915889235.49
2024-02-06,SU26238RMFS4,ОФЗ 26238,fixed,long,65.905,12.1,12.1,17.270362765229294,3066.0,1160940957.52
2024-02-07,SU26238RMFS4,ОФЗ 26238,fixed,long,65.884,12.1,12.1,17.267624914442163,3065.0,724444046.27
2024-02-08,SU26238RMFS4,ОФЗ 26238,fixed,long,65.734,12.13,12.13,17.26488706365503,3060.0,795147772.09
2024-02-09,SU26238RMFS4,ОФЗ 26238,fixed,long,65.441,12.19,12.19,17.2621492128679,3050.0,871975118.34
2024-02-12,SU26238RMFS4,ОФЗ 26238,fixed,long,65.635,12.15,12.15,17.253935660506503,3054.0,424687093.14
2024-02-13,SU26238RMFS4,ОФЗ 26238,fixed,long,65.592,12.16,12.16,17.251197809719372,3052.0,1542757492.52
2024-02-14,SU26238RMFS4,ОФЗ 26238,fixed,long,65.511,12.18,12.18,17.248459958932237,3048.0,1164971089.43
2024-02-15,SU26238RMFS4,ОФЗ 26238,fixed,long,65.293,12.22,12.22,17.245722108145106,3042.0,900042959.89
2024-02-16,SU26238RMFS4,ОФЗ 26238,fixed,long,64.719,12.34,12.34,17.242984257357975,3025.0,1652822501.01
2024-02-19,SU26238RMFS4,ОФЗ 26238,fixed,long,64.669,12.35,12.35,17.234770704996578,3023.0,378194153.13
2024-02-20,SU26238RMFS4,ОФЗ 26238,fixed,long,64.618,12.36,12.36,17.232032854209447,3021.0,304117285.02
2024-02-21,SU26238RMFS4,ОФЗ 26238,fixed,long,64.524,12.38,12.38,17.229295003422312,3017.0,347037870.88
2024-02-22,SU26238RMFS4,ОФЗ 26238,fixed,long,64.578,12.37,12.37,17.22655715263518,3014.0,276146918.07
2024-02-26,SU26238RMFS4,ОФЗ 26238,fixed,long,64.598,12.37,12.37,17.215605749486652,3013.0,266737323.96
2024-02-27,SU26238RMFS4,ОФЗ 26238,fixed,long,64.496,12.39,12.39,17.21286789869952,3010.0,890967350.52
2024-02-28,SU26238RMFS4,ОФЗ 26238,fixed,long,64.406,12.41,12.41,17.21013004791239,3007.0,378354772.06
2024-02-29,SU26238RMFS4,ОФЗ 26238,fixed,long,64.21,12.45,12.45,17.207392197125255,3001.0,545984463.48
2024-03-01,SU26238RMFS4,ОФЗ 26238,fixed,long,64.252,12.44,12.44,17.204654346338124,2999.0,413015583.45
2024-03-04,SU26238RMFS4,ОФЗ 26238,fixed,long,63.795,12.54,12.54,17.196440793976727,2986.0,1046061816.8
2024-03-05,SU26238RMFS4,ОФЗ 26238,fixed,long,63.287,12.64,12.64,17.193702943189596,2973.0,945308891.03
2024-03-06,SU26238RMFS4,ОФЗ 26238,fixed,long,62.952,12.71,12.71,17.190965092402465,2964.0,1187656574.59
2024-03-07,SU26238RMFS4,ОФЗ 26238,fixed,long,62.511,12.81,12.81,17.188227241615333,2948.0,1659818901.81
2024-03-11,SU26238RMFS4,ОФЗ 26238,fixed,long,62.562,12.8,12.8,17.177275838466805,2948.0,971615578.03
2024-03-12,SU26238RMFS4,ОФЗ 26238,fixed,long,62.488,12.82,12.82,17.17453798767967,2945.0,460702561.93
2024-03-13,SU26238RMFS4,ОФЗ 26238,fixed,long,62.091,12.9,12.9,17.17180013689254,2934.0,1021612015.97
2024-03-14,SU26238RMFS4,ОФЗ 26238,fixed,long,61.829,12.96,12.96,17.169062286105408,2926.0,1167363328.61
2024-03-15,SU26238RMFS4,ОФЗ 26238,fixed,long,61.327,13.08,13.08,17.166324435318277,2909.0,1127674268.92
2024-03-18,SU26238RMFS4,ОФЗ 26238,fixed,long,60.52,13.26,13.26,17.15811088295688,2887.0,3436587960.02
2024-03-19,SU26238RMFS4,ОФЗ 26238,fixed,long,60.698,13.22,13.22,17.155373032169745,2890.0,479727476.62
2024-03-20,SU26238RMFS4,ОФЗ 26238,fixed,long,60.295,13.31,13.31,17.152635181382614,2879.0,2152591274.08
2024-03-21,SU26238RMFS4,ОФЗ 26238,fixed,long,60.358,13.3,13.3,17.149897330595483,2879.0,1312294192.35
2024-03-22,SU26238RMFS4,ОФЗ 26238,fixed,long,60.527,13.26,13.26,17.14715947980835,2881.0,898621772.59
2024-03-25,SU26238RMFS4,ОФЗ 26238,fixed,long,60.415,13.29,13.29,17.138945927446954,2876.0,566344714.25
2024-03-26,SU26238RMFS4,ОФЗ 26238,fixed,long,60.372,13.3,13.3,17.136208076659823,2874.0,919586832.33
2024-03-27,SU26238RMFS4,ОФЗ 26238,fixed,long,60.483,13.27,13.27,17.13347022587269,2876.0,1128412460.58
2024-03-28,SU26238RMFS4,ОФЗ 26238,fixed,long,60.755,13.21,13.21,17.130732375085557,2882.0,1417026747.5
2024-03-29,SU26238RMFS4,ОФЗ 26238,fixed,long,60.267,13.32,13.32,17.127994524298426,2867.0,1370368927.36
2024-04-01,SU26238RMFS4,ОФЗ 26238,fixed,long,60.133,13.35,13.35,17.11978097193703,2862.0,1040049812.76
2024-04-02,SU26238RMFS4,ОФЗ 26238,fixed,long,59.948,13.4,13.4,17.117043121149898,2855.0,1046670061.58
2024-04-03,SU26238RMFS4,ОФЗ 26238,fixed,long,60.136,13.35,13.35,17.114305270362767,2860.0,521489301.73
2024-04-04,SU26238RMFS4,ОФЗ 26238,fixed,long,59.566,13.49,13.49,17.111567419575632,2843.0,1057877148.89
2024-04-05,SU26238RMFS4,ОФЗ 26238,fixed,long,59.367,13.54,13.54,17.1088295687885,2834.0,1226282119.62
2024-04-08,SU26238RMFS4,ОФЗ 26238,fixed,long,59.176,13.58,13.58,17.100616016427104,2828.0,1040839291.04
2024-04-09,SU26238RMFS4,ОФЗ 26238,fixed,long,59.337,13.54,13.54,17.097878165639973,2832.0,534106968.41
2024-04-10,SU26238RMFS4,ОФЗ 26238,fixed,long,59.454,13.52,13.52,17.09514031485284,2833.0,1256343213.95
2024-04-11,SU26238RMFS4,ОФЗ 26238,fixed,long,58.848,13.66,13.66,17.09240246406571,2816.0,1566288838.81
2024-04-12,SU26238RMFS4,ОФЗ 26238,fixed,long,59.031,13.62,13.62,17.089664613278575,2818.0,532542563.71
2024-04-15,SU26238RMFS4,ОФЗ 26238,fixed,long,59.195,13.58,13.58,17.08145106091718,2821.0,622410780.54
2024-04-16,SU26238RMFS4,ОФЗ 26238,fixed,long,59.185,13.58,13.58,17.078713210130047,2820.0,472909567.31
2024-04-17,SU26238RMFS4,ОФЗ 26238,fixed,long,59.529,13.5,13.5,17.075975359342916,2828.0,999404736.77
2024-04-18,SU26238RMFS4,ОФЗ 26238,fixed,long,59.661,13.47,13.47,17.073237508555785,2831.0,1074679064.15
2024-04-19,SU26238RMFS4,ОФЗ 26238,fixed,long,60.453,13.29,13.29,17.07049965776865,2849.0,2335598032.17
2024-04-22,SU26238RMFS4,ОФЗ 26238,fixed,long,60.446,13.29,13.29,17.062286105407257,2848.0,904622184.73
2024-04-23,SU26238RMFS4,ОФЗ 26238,fixed,long,60.204,13.35,13.35,17.059548254620122,2840.0,581235007.25
2024-04-24,SU26238RMFS4,ОФЗ 26238,fixed,long,60.163,13.36,13.36,17.05681040383299,2838.0,511424961.6
2024-04-25,SU26238RMFS4,ОФЗ 26238,fixed,long,60.161,13.36,13.36,17.05407255304586,2837.0,189739730.89
2024-04-26,SU26238RMFS4,ОФЗ 26238,fixed,long,59.513,13.51,13.51,17.05133470225873,2818.0,1579519593.09
2024-04-27,SU26238RMFS4,ОФЗ 26238,fixed,long,59.228,13.58,13.58,17.048596851471594,2808.0,374336033.91
2024-04-29,SU26238RMFS4,ОФЗ 26238,fixed,long,59.436,13.53,13.53,17.04312114989733,2813.0,141218203.51
2024-04-30,SU26238RMFS4,ОФЗ 26238,fixed,long,59.444,13.53,13.53,17.0403832991102,2811.0,182532300.63
2024-05-02,SU26238RMFS4,ОФЗ 26238,fixed,long,58.962,13.65,13.65,17.034907597535934,2796.0,1457763071.73
2024-05-03,SU26238RMFS4,ОФЗ 26238,fixed,long,58.705,13.71,13.71,17.032169746748803,2786.0,755777243.73
2024-05-06,SU26238RMFS4,ОФЗ 26238,fixed,long,58.674,13.72,13.72,17.023956194387406,2784.0,708318501.82
2024-05-07,SU26238RMFS4,ОФЗ 26238,fixed,long,58.633,13.73,13.73,17.021218343600275,2782.0,613657666.91
2024-05-08,SU26238RMFS4,ОФЗ 26238,fixed,long,58.797,13.69,13.69,17.018480492813143,2784.0,530365123.92
2024-05-10,SU26238RMFS4,ОФЗ 26238,fixed,long,58.884,13.67,13.67,17.013004791238878,2784.0,115216292.26
2024-05-13,SU26238RMFS4,ОФЗ 26238,fixed,long,58.393,13.79,13.79,17.00479123887748,2769.0,915045627.89
2024-05-14,SU26238RMFS4,ОФЗ 26238,fixed,long,57.552,14.0,14.0,17.00205338809035,2744.0,3735270476.71
2024-05-15,SU26238RMFS4,ОФЗ 26238,fixed,long,57.471,14.02,14.02,16.999315537303218,2740.0,692862289.55
2024-05-16,SU26238RMFS4,ОФЗ 26238,fixed,long,57.494,14.01,14.01,16.996577686516083,2741.0,399384199.24
2024-05-17,SU26238RMFS4,ОФЗ 26238,fixed,long,57.616,13.98,13.98,16.993839835728952,2741.0,219536497.36
2024-05-20,SU26238RMFS4,ОФЗ 26238,fixed,long,57.428,14.03,14.03,16.985626283367555,2734.0,1521264007.46
2024-05-21,SU26238RMFS4,ОФЗ 26238,fixed,long,57.026,14.13,14.13,16.982888432580424,2722.0,896968731.99
2024-05-22,SU26238RMFS4,ОФЗ 26238,fixed,long,56.892,14.17,14.17,16.980150581793293,2716.0,1330990743.28
2024-05-23,SU26238RMFS4,ОФЗ 26238,fixed,long,56.433,14.29,14.29,16.97741273100616,2702.0,589243514.43
2024-05-24,SU26238RMFS4,ОФЗ 26238,fixed,long,55.959,14.41,14.41,16.974674880219027,2685.0,491988533.75
2024-05-27,SU26238RMFS4,ОФЗ 26238,fixed,long,55.281,14.59,14.59,16.966461327857633,2664.0,817828619.67
2024-05-28,SU26238RMFS4,ОФЗ 26238,fixed,long,55.491,14.54,14.54,16.9637234770705,2668.0,2506729930.56
2024-05-29,SU26238RMFS4,ОФЗ 26238,fixed,long,55.132,14.63,14.63,16.960985626283367,2657.0,1015643290.05
2024-05-30,SU26238RMFS4,ОФЗ 26238,fixed,long,54.668,14.76,14.76,16.958247775496236,2642.0,748915238.58
2024-05-31,SU26238RMFS4,ОФЗ 26238,fixed,long,54.061,14.93,14.93,16.955509924709105,2620.0,846266390.47
2024-06-03,SU26238RMFS4,ОФЗ 26238,fixed,long,54.016,14.94,14.94,16.947296372347708,2618.0,1311449831.84
2024-06-04,SU26238RMFS4,ОФЗ 26238,fixed,long,54.975,14.68,14.68,16.944558521560573,2816.0,1488135255.21
2024-06-05,SU26238RMFS4,ОФЗ 26238,fixed,long,55.213,14.62,14.62,16.941820670773442,2821.0,1457196444.42
2024-06-06,SU26238RMFS4,ОФЗ 26238,fixed,long,55.585,14.52,14.52,16.93908281998631,2831.0,670910206.09
2024-06-07,SU26238RMFS4,ОФЗ 26238,fixed,long,55.731,14.48,14.48,16.93634496919918,2833.0,1903526227.1
2024-06-10,SU26238RMFS4,ОФЗ 26238,fixed,long,54.664,14.77,14.77,16.928131416837783,2800.0,1138368477.05
2024-06-11,SU26238RMFS4,ОФЗ 26238,fixed,long,54.616,14.78,14.78,16.92539356605065,2797.0,601249782.33
2024-06-13,SU26238RMFS4,ОФЗ 26238,fixed,long,54.189,14.9,14.9,16.919917864476385,2783.0,771494045.89
2024-06-14,SU26238RMFS4,ОФЗ 26238,fixed,long,54.368,14.85,14.85,16.917180013689254,2786.0,1097948091.07
2024-06-17,SU26238RMFS4,ОФЗ 26238,fixed,long,53.626,15.06,15.06,16.908966461327857,2762.0,1009350258.93
2024-06-18,SU26238RMFS4,ОФЗ 26238,fixed,long,53.141,15.2,15.2,16.906228610540726,2746.0,851049270.96
2024-06-19,SU26238RMFS4,ОФЗ 26238,fixed,long,52.894,15.27,15.27,16.903490759753595,2738.0,970631001.97
2024-06-20,SU26238RMFS4,ОФЗ 26238,fixed,long,52.277,15.45,15.45,16.90075290896646,2718.0,2293053898.02
2024-06-21,SU26238RMFS4,ОФЗ 26238,fixed,long,52.906,15.26,15.26,16.89801505817933,2735.0,1895928499.17
2024-06-24,SU26238RMFS4,ОФЗ 26238,fixed,long,53.019,15.23,15.23,16.889801505817932,2737.0,770192849.87
2024-06-25,SU26238RMFS4,ОФЗ 26238,fixed,long,53.599,15.07,15.07,16.8870636550308,2753.0,710638966.7
2024-06-26,SU26238RMFS4,ОФЗ 26238,fixed,long,54.491,14.82,14.82,16.88432580424367,2779.0,1268579100.66
2024-06-27,SU26238RMFS4,ОФЗ 26238,fixed,long,53.563,15.08,15.08,16.88158795345654,2750.0,991707412.88
2024-06-28,SU26238RMFS4,ОФЗ 26238,fixed,long,53.999,14.96,14.96,16.878850102669404,2760.0,923997435.22
2024-07-01,SU26238RMFS4,ОФЗ 26238,fixed,long,53.609,15.07,15.07,16.870636550308006,2747.0,332944674.7
2024-07-02,SU26238RMFS4,ОФЗ 26238,fixed,long,53.591,15.07,15.07,16.867898699520875,2746.0,1054748123.71
2024-07-03,SU26238RMFS4,ОФЗ 26238,fixed,long,53.734,15.03,15.03,16.865160848733744,2750.0,652476098.09
2024-07-04,SU26238RMFS4,ОФЗ 26238,fixed,long,53.469,15.11,15.11,16.862422997946613,2740.0,622497516.63
2024-07-05,SU26238RMFS4,ОФЗ 26238,fixed,long,52.931,15.26,15.26,16.859685147159478,2721.0,1735819567.26
2024-07-08,SU26238RMFS4,ОФЗ 26238,fixed,long,52.777,15.31,15.31,16.851471594798085,2715.0,361814572.8
2024-07-09,SU26238RMFS4,ОФЗ 26238,fixed,long,52.847,15.29,15.29,16.84873374401095,2716.0,900649914.56
2024-07-10,SU26238RMFS4,ОФЗ 26238,fixed,long,52.487,15.39,15.39,16.84599589322382,2704.0,1498512842.32
2024-07-11,SU26238RMFS4,ОФЗ 26238,fixed,long,52.553,15.37,15.37,16.843258042436688,2706.0,338138099.74
2024-07-12,SU26238RMFS4,ОФЗ 26238,fixed,long,52.32,15.44,15.44,16.840520191649556,2695.0,3061114301.12
2024-07-15,SU26238RMFS4,ОФЗ 26238,fixed,long,51.892,15.57,15.57,16.83230663928816,2681.0,568300609.3
2024-07-16,SU26238RMFS4,ОФЗ 26238,fixed,long,51.478,15.7,15.7,16.829568788501028,2666.0,912967729.77
2024-07-17,SU26238RMFS4,ОФЗ 26238,fixed,long,50.956,15.86,15.86,16.826830937713893,2648.0,993867391.97
2024-07-18,SU26238RMFS4,ОФЗ 26238,fixed,long,51.633,15.65,15.65,16.824093086926762,2669.0,904349899.85
2024-07-19,SU26238RMFS4,ОФЗ 26238,fixed,long,52.057,15.52,15.52,16.82135523613963,2680.0,662550653.27
2024-07-22,SU26238RMFS4,ОФЗ 26238,fixed,long,52.548,15.38,15.38,16.813141683778234,2694.0,865996468.37
2024-07-23,SU26238RMFS4,ОФЗ 26238,fixed,long,52.307,15.45,15.45,16.810403832991103,2685.0,617849715.63
2024-07-24,SU26238RMFS4,ОФЗ 26238,fixed,long,52.203,15.48,15.48,16.80766598220397,2681.0,490710076.75
2024-07-25,SU26238RMFS4,ОФЗ 26238,fixed,long,52.501,15.4,15.4,16.804928131416837,2688.0,682549992.02
2024-07-26,SU26238RMFS4,ОФЗ 26238,fixed,long,51.534,15.68,15.68,16.802190280629706,2656.0,3841198184.61
2024-07-29,SU26238RMFS4,ОФЗ 26238,fixed,long,50.932,15.87,15.87,16.79397672826831,2635.0,1763482476.76
2024-07-30,SU26238RMFS4,ОФЗ 26238,fixed,long,51.218,15.78,15.78,16.791238877481177,2644.0,619917195.93
2024-07-31,SU26238RMFS4,ОФЗ 26238,fixed,long,52.008,15.54,15.54,16.788501026694046,2668.0,1033002492.73
2024-08-01,SU26238RMFS4,ОФЗ 26238,fixed,long,52.896,15.28,15.28,16.78576317590691,2694.0,1235520753.62
2024-08-02,SU26238RMFS4,ОФЗ 26238,fixed,long,53.107,15.22,15.22,16.78302532511978,2697.0,811022650.86
2024-08-05,SU26238RMFS4,ОФЗ 26238,fixed,long,52.662,15.35,15.35,16.774811772758383,2683.0,977793590.15
2024-08-06,SU26238RMFS4,ОФЗ 26238,fixed,long,53.14,15.22,15.22,16.772073921971252,2695.0,647900505.47
2024-08-07,SU26238RMFS4,ОФЗ 26238,fixed,long,54.102,14.94,14.94,16.76933607118412,2724.0,1074587324.03
2024-08-08,SU26238RMFS4,ОФЗ 26238,fixed,long,55.6,14.54,14.54,16.76659822039699,2766.0,2077742922.34
2024-08-09,SU26238RMFS4,ОФЗ 26238,fixed,long,55.638,14.53,14.53,16.763860369609855,2764.0,796574289.93
2024-08-12,SU26238RMFS4,ОФЗ 26238,fixed,long,55.058,14.68,14.68,16.75564681724846,2747.0,940262934.08
2024-08-13,SU26238RMFS4,ОФЗ 26238,fixed,long,55.279,14.63,14.63,16.752908966461327,2751.0,837439233.22
2024-08-14,SU26238RMFS4,ОФЗ 26238,fixed,long,54.724,14.78,14.78,16.750171115674195,2734.0,880696101.1
2024-08-15,SU26238RMFS4,ОФЗ 26238,fixed,long,53.582,15.09,15.09,16.747433264887064,2700.0,2069052290.97
2024-08-16,SU26238RMFS4,ОФЗ 26238,fixed,long,53.059,15.24,15.24,16.744695414099933,2681.0,490751387.41
2024-08-19,SU26238RMFS4,ОФЗ 26238,fixed,long,52.889,15.29,15.29,16.736481861738536,2675.0,346345072.81
2024-08-20,SU26238RMFS4,ОФЗ 26238,fixed,long,52.613,15.38,15.38,16.733744010951405,2665.0,505765267.22
2024-08-21,SU26238RMFS4,ОФЗ 26238,fixed,long,52.734,15.34,15.34,16.73100616016427,2668.0,392367842.35
2024-08-22,SU26238RMFS4,ОФЗ 26238,fixed,long,52.819,15.32,15.32,16.72826830937714,2669.0,288807222.16
2024-08-23,SU26238RMFS4,ОФЗ 26238,fixed,long,52.115,15.52,15.52,16.725530458590008,2645.0,683571518.9
2024-08-26,SU26238RMFS4,ОФЗ 26238,fixed,long,51.968,15.57,15.57,16.71731690622861,2639.0,1024845791.56
2024-08-27,SU26238RMFS4,ОФЗ 26238,fixed,long,52.192,15.5,15.5,16.71457905544148,2645.0,654608590.68
2024-08-28,SU26238RMFS4,ОФЗ 26238,fixed,long,52.022,15.55,15.55,16.711841204654345,2639.0,1172761812.14
2024-08-29,SU26238RMFS4,ОФЗ 26238,fixed,long,51.871,15.6,15.6,16.709103353867214,2632.0,1520334846.79
2024-08-30,SU26238RMFS4,ОФЗ 26238,fixed,long,51.474,15.72,15.72,16.706365503080082,2617.0,1007165513.77
2024-09-02,SU26238RMFS4,ОФЗ 26238,fixed,long,51.231,15.8,15.8,16.698151950718685,2608.0,709765586.56
2024-09-03,SU26238RMFS4,ОФЗ 26238,fixed,long,51.256,15.79,15.79,16.695414099931554,2608.0,792843549.27
2024-09-04,SU26238RMFS4,ОФЗ 26238,fixed,long,52.049,15.55,15.55,16.692676249144423,2632.0,1854476135.18
2024-09-05,SU26238RMFS4,ОФЗ 26238,fixed,long,53.294,15.19,15.19,16.689938398357288,2669.0,1858416104.74
2024-09-06,SU26238RMFS4,ОФЗ 26238,fixed,long,53.722,15.07,15.07,16.687200547570157,2678.0,1049241155.4
2024-09-09,SU26238RMFS4,ОФЗ 26238,fixed,long,54.043,14.98,14.98,16.67898699520876,2687.0,482340813.93
2024-09-10,SU26238RMFS4,ОФЗ 26238,fixed,long,53.614,15.1,15.1,16.67624914442163,2673.0,555347746.28
2024-09-11,SU26238RMFS4,ОФЗ 26238,fixed,long,53.196,15.22,15.22,16.673511293634498,2659.0,441912438.04
2024-09-12,SU26238RMFS4,ОФЗ 26238,fixed,long,52.622,15.39,15.39,16.670773442847366,2640.0,984664811.53
2024-09-13,SU26238RMFS4,ОФЗ 26238,fixed,long,52.298,15.48,15.48,16.66803559206023,2628.0,1244379445.3
2024-09-16,SU26238RMFS4,ОФЗ 26238,fixed,long,52.578,15.4,15.4,16.659822039698838,2635.0,825705362.85
2024-09-17,SU26238RMFS4,ОФЗ 26238,fixed,long,52.679,15.37,15.37,16.657084188911703,2638.0,1215820106.55
2024-09-18,SU26238RMFS4,ОФЗ 26238,fixed,long,52.0,15.57,15.57,16.654346338124572,2616.0,602802795.52
2024-09-19,SU26238RMFS4,ОФЗ 26238,fixed,long,51.662,15.67,15.67,16.65160848733744,2604.0,1736353868.85
2024-09-20,SU26238RMFS4,ОФЗ 26238,fixed,long,51.806,15.63,15.63,16.648870636550306,2605.0,331714469.35
2024-09-23,SU26238RMFS4,ОФЗ 26238,fixed,long,51.919,15.6,15.6,16.640657084188913,2607.0,707330985.98
2024-09-24,SU26238RMFS4,ОФЗ 26238,fixed,long,52.122,15.54,15.54,16.637919233401778,2613.0,740460921.03
2024-09-25,SU26238RMFS4,ОФЗ 26238,fixed,long,52.186,15.52,15.52,16.635181382614647,2614.0,681116362.9
2024-09-26,SU26238RMFS4,ОФЗ 26238,fixed,long,52.125,15.54,15.54,16.632443531827516,2611.0,470662700.23
2024-09-27,SU26238RMFS4,ОФЗ 26238,fixed,long,51.984,15.58,15.58,16.629705681040384,2604.0,522784982.73
2024-09-30,SU26238RMFS4,ОФЗ 26238,fixed,long,51.694,15.67,15.67,16.621492128678987,2593.0,823460629.75
2024-10-01,SU26238RMFS4,ОФЗ 26238,fixed,long,51.334,15.78,15.78,16.618754277891856,2581.0,362264401.69
2024-10-02,SU26238RMFS4,ОФЗ 26238,fixed,long,51.011,15.88,15.88,16.61601642710472,2569.0,502762472.53
2024-10-03,SU26238RMFS4,ОФЗ 26238,fixed,long,50.406,16.07,16.07,16.61327857631759,2549.0,1131095522.68
2024-10-04,SU26238RMFS4,ОФЗ 26238,fixed,long,50.434,16.06,16.06,16.61054072553046,2547.0,240909218.3
2024-10-07,SU26238RMFS4,ОФЗ 26238,fixed,long,50.055,16.18,16.18,16.602327173169062,2534.0,692027546.45
2024-10-08,SU26238RMFS4,ОФЗ 26238,fixed,long,49.943,16.22,16.22,16.59958932238193,2529.0,435572215.03
2024-10-09,SU26238RMFS4,ОФЗ 26238,fixed,long,50.0,16.2,16.2,16.5968514715948,2530.0,249504044.73
2024-10-10,SU26238RMFS4,ОФЗ 26238,fixed,long,50.274,16.12,16.12,16.594113620807665,2537.0,299184921.97
2024-10-11,SU26238RMFS4,ОФЗ 26238,fixed,long,50.486,16.05,16.05,16.591375770020534,2541.0,211347248.34
2024-10-14,SU26238RMFS4,ОФЗ 26238,fixed,long,50.612,16.01,16.01,16.583162217659137,2544.0,413823857.09
2024-10-15,SU26238RMFS4,ОФЗ 26238,fixed,long,50.706,15.98,15.98,16.580424366872005,2546.0,197492805.91
2024-10-16,SU26238RMFS4,ОФЗ 26238,fixed,long,50.746,15.97,15.97,16.577686516084874,2546.0,340896752.22
2024-10-17,SU26238RMFS4,ОФЗ 26238,fixed,long,50.541,16.04,16.04,16.57494866529774,2538.0,306884338.4
2024-10-18,SU26238RMFS4,ОФЗ 26238,fixed,long,50.471,16.06,16.06,16.57221081451061,2533.0,143325022.85
2024-10-21,SU26238RMFS4,ОФЗ 26238,fixed,long,50.614,16.02,16.02,16.56399726214921,2536.0,650712275.86
2024-10-22,SU26238RMFS4,ОФЗ 26238,fixed,long,50.6,16.02,16.02,16.56125941136208,2535.0,327353664.75
2024-10-23,SU26238RMFS4,ОФЗ 26238,fixed,long,50.558,16.04,16.04,16.55852156057495,2532.0,171545383.97
2024-10-24,SU26238RMFS4,ОФЗ 26238,fixed,long,50.244,16.14,16.14,16.555783709787818,2521.0,610527370.98
2024-10-25,SU26238RMFS4,ОФЗ 26238,fixed,long,49.8,16.28,16.28,16.553045859000683,2503.0,960942357.7
2024-10-28,SU26238RMFS4,ОФЗ 26238,fixed,long,49.081,16.52,16.52,16.54483230663929,2478.0,886239886.52
2024-10-29,SU26238RMFS4,ОФЗ 26238,fixed,long,48.836,16.6,16.6,16.542094455852155,2469.0,462304260.59
2024-10-30,SU26238RMFS4,ОФЗ 26238,fixed,long,49.044,16.53,16.53,16.539356605065024,2475.0,813203841.9
2024-10-31,SU26238RMFS4,ОФЗ 26238,fixed,long,48.688,16.65,16.65,16.536618754277892,2462.0,493624249.6
2024-11-01,SU26238RMFS4,ОФЗ 26238,fixed,long,48.818,16.61,16.61,16.53388090349076,2465.0,288344436.23
2024-11-02,SU26238RMFS4,ОФЗ 26238,fixed,long,48.76,16.63,16.63,16.531143052703626,2460.0,112251813.34
2024-11-05,SU26238RMFS4,ОФЗ 26238,fixed,long,48.909,16.58,16.58,16.522929500342233,2464.0,376088138.76
2024-11-06,SU26238RMFS4,ОФЗ 26238,fixed,long,49.53,16.38,16.38,16.520191649555098,2483.0,356456735.54
2024-11-07,SU26238RMFS4,ОФЗ 26238,fixed,long,53.109,16.03,16.03,16.517453798767967,2518.0,511893718.61
2024-11-08,SU26238RMFS4,ОФЗ 26238,fixed,long,51.041,15.9,15.9,16.514715947980836,2528.0,276836299.77
2024-11-11,SU26238RMFS4,ОФЗ 26238,fixed,long,51.903,15.64,15.64,16.50650239561944,2554.0,859970966.81
2024-11-12,SU26238RMFS4,ОФЗ 26238,fixed,long,51.537,15.75,15.75,16.503764544832308,2542.0,456974344.56
2024-11-13,SU26238RMFS4,ОФЗ 26238,fixed,long,52.0,15.61,15.61,16.501026694045173,2555.0,246992171.6
2024-11-14,SU26238RMFS4,ОФЗ 26238,fixed,long,52.19,15.55,15.55,16.49828884325804,2561.0,363540616.34
2024-11-15,SU26238RMFS4,ОФЗ 26238,fixed,long,52.152,15.57,15.57,16.49555099247091,2556.0,329647426.62
2024-11-18,SU26238RMFS4,ОФЗ 26238,fixed,long,51.671,15.71,15.71,16.487337440109513,2540.0,309515134.15
2024-11-19,SU26238RMFS4,ОФЗ 26238,fixed,long,51.016,15.91,15.91,16.484599589322382,2518.0,565107021.35
2024-11-20,SU26238RMFS4,ОФЗ 26238,fixed,long,50.806,15.98,15.98,16.48186173853525,2510.0,276902353.72
2024-11-21,SU26238RMFS4,ОФЗ 26238,fixed,long,50.451,16.09,16.09,16.479123887748116,2498.0,166214805.58
2024-11-22,SU26238RMFS4,ОФЗ 26238,fixed,long,50.721,16.01,16.01,16.476386036960985,2503.0,180278656.88
